code_ukbiobank	medication_name	medication_category	code_atc	group_atc	Category	Coding a	Medication ATC code	Drug name
1141169710	Verapamil	vertab sr 240 m/r tablet	C08DA01		vertab sr 240 m/r tablet	1141169710	C08DA01	Verapamil
1140864910	Lisinopril |Hydrochlorothiazide	carace 10 plus tablet	C09BA03		carace 10 plus tablet	1140864910	C09BA03	Lisinopril |Hydrochlorothiazide
1140878546	Tretinoin	retin-a 0.025% cream	D10AD01		retin-a 0.025% cream	1140878546	D10AD01	Tretinoin
1141162982	Alprostadil	muse 125micrograms pellet	G04BE01		muse 125micrograms pellet	1141162982	G04BE01	Alprostadil
1140923568	Loperamide	norimode 2mg tablet	A07DA03		norimode 2mg tablet	1140923568	A07DA03	Loperamide
1140888178	Flurandrenolide	haelan 0.0125% cream	D07AC07		haelan 0.0125% cream	1140888178	D07AC07	Flurandrenolide
1141172910	Terbinafine	lamisil at 1% cream	D01AE15		lamisil at 1% cream	1141172910	D01AE15	Terbinafine
1140888928	Didanosine	didanosine	J05AF02		didanosine	1140888928	J05AF02	Didanosine
1141180012	Buprenorphine	transtec 35micrograms/hour transdermal patch	N02AE01		transtec 35micrograms/hour transdermal patch	1141180012	N02AE01	Buprenorphine
1140909496	Famotidine	pepcid ac indigestion tablet	A02BA03		pepcid ac indigestion tablet	1140909496	A02BA03	Famotidine
1141200450	Mycophenolic Acid	myfortic 180mg gastro-resistant tablet	L04AA06		myfortic 180mg gastro-resistant tablet	1141200450	L04AA06	Mycophenolic Acid
1141192378	Ketoconazole	ketopine 2% shampoo	D01AC08		ketopine 2% shampoo	1141192378	D01AC08	Ketoconazole
1140884314	Proguanil	proguanil	P01BB01		proguanil	1140884314	P01BB01	Proguanil
1140874304	Itraconazole	itraconazole 100mg capsule	J02AC02		itraconazole 100mg capsule	1140874304	J02AC02	Itraconazole
1140860758	Captopril	capoten 12.5mg tablet	C09AA01		capoten 12.5mg tablet	1140860758	C09AA01	Captopril
1141145612	Saquinavir	saquinavir	J05AE01		saquinavir	1141145612	J05AE01	Saquinavir
1141202024	Aripiprazole	abilify 5mg tablet	N05AX12		abilify 5mg tablet	1141202024	N05AX12	Aripiprazole
1141200344	Fosamprenavir	fosamprenavir	J05AE07		fosamprenavir	1141200344	J05AE07	Fosamprenavir
1141172224	Sodium Bicarbonate |Calcium Carbonate |Alginic Acid	acidex oral suspension	A02BX13		acidex oral suspension	1141172224	A02BX13	Sodium Bicarbonate |Calcium Carbonate |Alginic Acid
1140875606	Camphor |Menthol |Methyl Salicylate |Capsicum Oleoresin	balmosa cream	M02A		balmosa cream	1140875606	M02A	Camphor |Menthol |Methyl Salicylate |Capsicum Oleoresin
1140909720	Acetylcysteine	n-acetylcysteine	R05CB01 |S01XA08 |V03AB23		n-acetylcysteine	1140909720	R05CB01 |S01XA08 |V03AB23	Acetylcysteine
1141200092	Eflornithine	eflornitine 11.5% cream	D11AX16		eflornitine 11.5% cream	1141200092	D11AX16	Eflornithine
1140879852	Xylometazoline	xylometazoline	R01AA07 |R01AB06 |S01GA03		xylometazoline	1140879852	R01AA07 |R01AB06 |S01GA03	Xylometazoline
1140877782	Calcium Carbonate	cacit 1.25g effervescent tablet	A12AA04		cacit 1.25g effervescent tablet	1140877782	A12AA04	Calcium Carbonate
1140861584	Dalteparin	fragmin 10000iu/1ml injection	B01AB04		fragmin 10000iu/1ml injection	1140861584	B01AB04	Dalteparin
1140874216	Hexamethylenetetramine	hiprex 1g tablet	J01XX05		hiprex 1g tablet	1140874216	J01XX05	Hexamethylenetetramine
1140881550	Magnesium Hydroxide	milk of magnesia suspension	A02AA		milk of magnesia suspension	1140881550	A02AA	Magnesium Hydroxide
1140928840	Tolfenamic Acid	tolfenamic acid	M01AG02		tolfenamic acid	1140928840	M01AG02	Tolfenamic Acid
1141165702	Glucose	dextrose 40% oral gel	V06DC01		dextrose 40% oral gel	1141165702	V06DC01	Glucose
1140923728	Tacalcitol	tacalcitol	D05AX04		tacalcitol	1140923728	D05AX04	Tacalcitol
1140866108	Xipamide	xipamide	C03BA10		xipamide	1140866108	C03BA10	Xipamide
1140870618	Erythropoietin	epoetin beta	B03XA01		epoetin beta	1140870618	B03XA01	Erythropoietin
1141189256	Interferon Beta-1A	rebif 44micrograms/0.5ml prefilled syringe	L03AB07		rebif 44micrograms/0.5ml prefilled syringe	1141189256	L03AB07	Interferon Beta-1A
1140864570	Cabergoline	dostinex 500micrograms tablet	G02CB03		dostinex 500micrograms tablet	1140864570	G02CB03	Cabergoline
1140869050	Clotrimazole	canesten 2% vaginal cream	G01AF02		canesten 2% vaginal cream	1140869050	G01AF02	Clotrimazole
1140862638	Clemastine	clemastine	D04AA14 |R06AA04		clemastine	1140862638	D04AA14 |R06AA04	Clemastine
1141190580	Conjugated Estrogens |Medroxyprogesterone Acetate	conjugated oestrogens 0.3mg / medroxyprogesterone 1.5mg tab	G03FA12	G03	conjugated oestrogens 0.3mg / medroxyprogesterone 1.5mg tab	1141190580	G03FA12	Conjugated Estrogens |Medroxyprogesterone Acetate
1140871704	Morphine	sevredol 20mg tablet	N02AA01		sevredol 20mg tablet	1140871704	N02AA01	Morphine
1140866146	Chlorthalidone	hygroton 50mg tablet	C03BA04		hygroton 50mg tablet	1140866146	C03BA04	Chlorthalidone
1140862830	Terfenadine	terfenadine	R06AX12		terfenadine	1140862830	R06AX12	Terfenadine
1140861848	Colestipol	colestid 5g/sachet granules	C10AC02		colestid 5g/sachet granules	1140861848	C10AC02	Colestipol
1140878526	Mupirocin	bactroban ointment	D06AX09		bactroban ointment	1140878526	D06AX09	Mupirocin
1140863454	Buspirone	buspar 5mg tablet	N05BE01		buspar 5mg tablet	1140863454	N05BE01	Buspirone
1141170966	Oxycodone	oxynorm 20mg capsule	N02AA05		oxynorm 20mg capsule	1141170966	N02AA05	Oxycodone
1140867092	Haloperidol	serenace 500micrograms capsule	N05AD01		serenace 500micrograms capsule	1140867092	N05AD01	Haloperidol
1140867184	Haloperidol	haldol 5mg tablet	N05AD01		haldol 5mg tablet	1140867184	N05AD01	Haloperidol
1140878558	Azelaic Acid	skinoren cream	D10AX03		skinoren cream	1140878558	D10AX03	Azelaic Acid
1140916894	Valaciclovir	valtrex 500mg tablet	J05AB11		valtrex 500mg tablet	1140916894	J05AB11	Valaciclovir
1141167426	Diclofenac	rheumatac retard 75mg m/r tablet	M01AB05		rheumatac retard 75mg m/r tablet	1141167426	M01AB05	Diclofenac
1140872160	Ethosuximide	ethosuximide	N03AD01		ethosuximide	1140872160	N03AD01	Ethosuximide
1141156738	Chloroquine |Proguanil	paludrine tablet+avloclor tablet 100mg/250mg travel pack	P01B		paludrine tablet+avloclor tablet 100mg/250mg travel pack	1141156738	P01B	Chloroquine |Proguanil
1140882098	Fluphenazine	fluphenazine	N05AB02		fluphenazine	1140882098	N05AB02	Fluphenazine
1141167876	Imiquimod	aldara 5% cream	D06BB10		aldara 5% cream	1141167876	D06BB10	Imiquimod
1140923914	Estradiol	progynova ts 50micrograms patch	G03CA03	G03	progynova ts 50micrograms patch	1140923914	G03CA03	Estradiol
1140911836	Fentanyl	durogesic 100micrograms/hour patch	N02AB03		durogesic 100micrograms/hour patch	1140911836	N02AB03	Fentanyl
1141166528	Rimexolone	vexol 1% eye drops	S01BA13		vexol 1% eye drops	1141166528	S01BA13	Rimexolone
1140882192	Acetylsalicylic Acid	disprin direct dispersible tablet	N02BA01		disprin direct dispersible tablet	1140882192	N02BA01	Acetylsalicylic Acid
1140873986	Isoniazid	isoniazid	J04AC01		isoniazid	1140873986	J04AC01	Isoniazid
1140860292	Pindolol	pindolol	C07AA03		pindolol	1140860292	C07AA03	Pindolol
1140910614	Pindolol	prindolol	C07AA17		prindolol	1140910614	C07AA17	Pindolol
1140869980	Hydroxyurea	hydrea 500mg capsule	L01XX05		hydrea 500mg capsule	1140869980	L01XX05	Hydroxyurea
1140860972	Isosorbide Mononitrate	ismo 10 tablet	C01DA14		ismo 10 tablet	1140860972	C01DA14	Isosorbide Mononitrate
1141176278	Ibuprofen	ibugel forte 10% gel	M02AA13		ibugel forte 10% gel	1141176278	M02AA13	Ibuprofen
1140872710	Amoxicillin	amoxil 500mg capsule	J01CA04		amoxil 500mg capsule	1140872710	J01CA04	Amoxicillin
1141166302	Leflunomide	arava 10mg tablet	L04AA13		arava 10mg tablet	1141166302	L04AA13	Leflunomide
1140865742	Olsalazine	dipentum 250mg capsule	A07EC03		dipentum 250mg capsule	1140865742	A07EC03	Olsalazine
1140883534	Ephedrine	ephedrine	C01CA26 |R01AA03 |R01AB05 |R03CA02 |S01FB02		ephedrine	1140883534	C01CA26 |R01AA03 |R01AB05 |R03CA02 |S01FB02	Ephedrine
1140888206	Tinzaparin	tinzaparin	B01AB10		tinzaparin	1140888206	B01AB10	Tinzaparin
1140911574	Sodium Chloride	saline 0.9% nose drops	R01AX10		saline 0.9% nose drops	1140911574	R01AX10	Sodium Chloride
1140910522	Mineral Oil	paraffin liquid	A06AA01		paraffin liquid	1140910522	A06AA01	Mineral Oil
1140878442	Anthralin	dithrocream 0.1% cream	D05AC01		dithrocream 0.1% cream	1140878442	D05AC01	Anthralin
1140873818	Colistimethate	colomycin 1million units injection (pdr for recon)	J01XB01		colomycin 1million units injection (pdr for recon)	1140873818	J01XB01	Colistimethate
1141157296	Desmopressin	desmopressin product	H01BA02		desmopressin product	1141157296	H01BA02	Desmopressin
1141189254	Interferon Beta-1A	rebif 22micrograms/0.5ml prefilled syringe	L03AB07		rebif 22micrograms/0.5ml prefilled syringe	1141189254	L03AB07	Interferon Beta-1A
1140870208	Octreotide	sandostatin 50micrograms/1ml injection	H01CB02		sandostatin 50micrograms/1ml injection	1140870208	H01CB02	Octreotide
1140910552	Folic Acid	folate product	B03BB01		folate product	1140910552	B03BB01	Folic Acid
1140909870	Vitamin A	retinol product	A11CA01 |S01XA02 |R01AX02 |D10AD02		retinol product	1140909870	A11CA01 |S01XA02 |R01AX02 |D10AD02	Vitamin A
1141165476	Ramipril |Felodipine	triapin mite 2.5mg/2.5mg tablet	C09BB05		triapin mite 2.5mg/2.5mg tablet	1141165476	C09BB05	Ramipril |Felodipine
1141199940	Ramipril	lopace 2.5mg capsule	C09AA05		lopace 2.5mg capsule	1141199940	C09AA05	Ramipril
1141164598	Adapalene	differin 0.1% cream	D10AD03		differin 0.1% cream	1141164598	D10AD03	Adapalene
1141185448	Eletriptan	relpax 20mg tablet	N02CC06		relpax 20mg tablet	1141185448	N02CC06	Eletriptan
1141152992	Morphine	zomorph 100mg m/r capsule	N02AA01		zomorph 100mg m/r capsule	1141152992	N02AA01	Morphine
1140928372	Morphine	zydol soluble 50mg tablet	N02AX02		zydol soluble 50mg tablet	1140928372	N02AX02	Morphine
1141157340	Flucloxacillin	flucloxacillin product	J01CF05		flucloxacillin product	1141157340	J01CF05	Flucloxacillin
1140882392	Codeine |Acetylsalicylic Acid	aspirin+codeine	N02AJ07		aspirin+codeine	1140882392	N02AJ07	Codeine |Acetylsalicylic Acid
1140874438	Mefloquine	mefloquine	P01BC02		mefloquine	1140874438	P01BC02	Mefloquine
1140874498	Mefloquine	lariam 250mg tablet	P01BC02		lariam 250mg tablet	1140874498	P01BC02	Mefloquine
1140882622	Betamethasone |Salicylic Acid	betamethasone+salicylic acid	D07XC01		betamethasone+salicylic acid	1140882622	D07XC01	Betamethasone |Salicylic Acid
1140853188	Chloramphenicol	chloramphenicol 0.5%	S01AA01		chloramphenicol 0.5%	1140853188	S01AA01	Chloramphenicol
1141189662	Zidovudine |Lamivudine |Abacavir	abacavir 300mg / lamivudine 150mg / zidovudine 300mg tablet	J05AR04		abacavir 300mg / lamivudine 150mg / zidovudine 300mg tablet	1141189662	J05AR04	Zidovudine |Lamivudine |Abacavir
1140910550	Fluorouracil	5fu - fluorouracil	L01BC02		5fu - fluorouracil	1140910550	L01BC02	Fluorouracil
1141171578	Galantamine	galantamine	N06DA04		galantamine	1141171578	N06DA04	Galantamine
1140874784	Fludrocortisone	florinef 100mcg tablet	H02AA02		florinef 100mcg tablet	1140874784	H02AA02	Fludrocortisone
1140862684	Nedocromil	tilade mint 2mg inhaler	R03BC03		tilade mint 2mg inhaler	1140862684	R03BC03	Nedocromil
1141166524	Rimexolone	rimexolone	S01BA13 |H02AB12		rimexolone	1141166524	S01BA13 |H02AB12	Rimexolone
1140883518	Cyclopentolate	cyclopentolate	S01FA04		cyclopentolate	1140883518	S01FA04	Cyclopentolate
1141167690	Rivastigmine	rivastigmine	N06DA03		rivastigmine	1141167690	N06DA03	Rivastigmine
1140880308	Ketoconazole	ketoconazole 2% cream	D01AC08		ketoconazole 2% cream	1140880308	D01AC08	Ketoconazole
1140913322	Etidronic Acid	etidronate disodium	M05BA01		etidronate disodium	1140913322	M05BA01	Etidronic Acid
1140882980	Etidronic Acid |Calcium Carbonate	disodium etidronate+calcium carbonate	M05BB01		disodium etidronate+calcium carbonate	1140882980	M05BB01	Etidronic Acid |Calcium Carbonate
1140917478	Pilocarpine	salagen 5mg tablet	N07AX01		salagen 5mg tablet	1140917478	N07AX01	Pilocarpine
1140869142	Clindamycin	dalacin 2% cream	G01AA10		dalacin 2% cream	1140869142	G01AA10	Clindamycin
1140873258	Cefradine	cephradine	J01DB09		cephradine	1140873258	J01DB09	Cefradine
1140888768	Sodium Bicarbonate	bicarbonate of soda	B05CB04 |B05XA02		bicarbonate of soda	1140888768	B05CB04 |B05XA02	Sodium Bicarbonate
1140867904	Dextroamphetamine	dexedrine 5mg tablet	N06BA02		dexedrine 5mg tablet	1140867904	N06BA02	Dextroamphetamine
1140870354	Iron	fersaday 322mg tablet	B03AA07		fersaday 322mg tablet	1140870354	B03AA07	Iron
1140867572	Pipotiazine	piportil depot 50mg/1ml oily injection	N05AC04		piportil depot 50mg/1ml oily injection	1140867572	N05AC04	Pipotiazine
1140868848	Human Calcitonin	calcitonin product	H05BA		calcitonin product	1140868848	H05BA	Human Calcitonin
1141167430	Lanreotide	lanreotide	H01CB03		lanreotide	1141167430	H01CB03	Lanreotide
1140861892	Acipimox	acipimox	C10AD06		acipimox	1140861892	C10AD06	Acipimox
1140876174	Benzydamine	difflam 0.15% spray	M02AA05		difflam 0.15% spray	1140876174	M02AA05	Benzydamine
1140866156	Cyclopenthiazide	cyclopenthiazide	C03AA07		cyclopenthiazide	1140866156	C03AA07	Cyclopenthiazide
1141172486	Interferon Beta	interferon beta	L03AB		interferon beta	1141172486	L03AB	Interferon Beta
1140876408	Macrogol Cetostearyl Ether	cetomacrogol formula a cream bp	D02A		cetomacrogol formula a cream bp	1140876408	D02A	Macrogol Cetostearyl Ether
1141178858	Darbepoetin Alfa	darbepoetin alfa	B03XA02		darbepoetin alfa	1141178858	B03XA02	Darbepoetin Alfa
1140928276	Somatropin Recombinant	humatrope(rbe) 18iu(6mg) inj cartridge(pdr for recon)+dil	H01AC01		humatrope(rbe) 18iu(6mg) inj cartridge(pdr for recon)+dil	1140928276	H01AC01	Somatropin Recombinant
1141172148	Ergocalciferol	ergocalciferol 7.5mg(300000units)/1ml injection	A11CC01	A11CC	ergocalciferol 7.5mg(300000units)/1ml injection	1141172148	A11CC01	Ergocalciferol
1140873680	Erythromycin	erythrocin 250mg tablet	J01FA01		erythrocin 250mg tablet	1140873680	J01FA01	Erythromycin
1140856340	Caffeine |Acetaminophen |Codeine	solpadeine forte dispersible tablet	N02AJ06		solpadeine forte dispersible tablet	1140856340	N02AJ06	Caffeine |Acetaminophen |Codeine
1140910598	Mesalazine	5asa - mesalazine	A07EC02		5asa - mesalazine	1140910598	A07EC02	Mesalazine
1140910520	Liothyronine	sodium liothyronine	H03AA02		sodium liothyronine	1140910520	H03AA02	Liothyronine
1140926522	Penciclovir	penciclovir	D06BB06 |J05AB13		penciclovir	1140926522	D06BB06 |J05AB13	Penciclovir
1141180778	Chlorthalidone |Atenolol	atenolol+chlortalidone	C07BB03		atenolol+chlortalidone	1141180778	C07BB03	Chlorthalidone |Atenolol
1140872044	Acetaminophen |Metoclopramide	paracetamol+metoclopramide 500mg/5mg tablet	N02BE51		paracetamol+metoclopramide 500mg/5mg tablet	1140872044	N02BE51	Acetaminophen |Metoclopramide
1140923344	Codeine |Acetylsalicylic Acid	co-codaprin	N02AJ07		co-codaprin	1140923344	N02AJ07	Codeine |Acetylsalicylic Acid
1140871354	Indomethacin	indocid 25mg capsule	M01AB01		indocid 25mg capsule	1140871354	M01AB01	Indomethacin
1140888906	Ipratropium Bromide	steri-neb ipratropium 250micrograms/1ml nebulisation unit	R03BB01		steri-neb ipratropium 250micrograms/1ml nebulisation unit	1140888906	R03BB01	Ipratropium Bromide
1140882320	Clozapine	clozaril 25mg tablet	N05AH02		clozaril 25mg tablet	1140882320	N05AH02	Clozapine
1141184608	Beclomethasone Dipropionate	vivabec 50micrograms nasal spray	R01AD01		vivabec 50micrograms nasal spray	1141184608	R01AD01	Beclomethasone Dipropionate
1141152356	Progesterone	cyclogest 200mg pessary	G03DA04	G03	cyclogest 200mg pessary	1141152356	G03DA04	Progesterone
1140863308	Alprazolam	alprazolam	N05BA12		alprazolam	1140863308	N05BA12	Alprazolam
1140917132	Methylphenidate	methylphenidate	N06BA04		methylphenidate	1140917132	N06BA04	Methylphenidate
1140864424	Famciclovir	famciclovir	S01AD07 |J05AB09		famciclovir	1140864424	S01AD07 |J05AB09	Famciclovir
1140926988	Betamethasone	bettamousse 0.12% foam	D07AC01		bettamousse 0.12% foam	1140926988	D07AC01	Betamethasone
1141171054	Oxycodone	oxycontin 80mg m/r tablet	N02AA05		oxycontin 80mg m/r tablet	1141171054	N02AA05	Oxycodone
1140928392	Ritonavir	norvir 100mg capsule	J05AE03		norvir 100mg capsule	1140928392	J05AE03	Ritonavir
1140867820	Nortriptyline	allegron 10mg tablet	N06AA10		allegron 10mg tablet	1140867820	N06AA10	Nortriptyline
1140877874	Diclofenac	voltarene lp 100mg m/r tablet	M01AB05		voltarene lp 100mg m/r tablet	1140877874	M01AB05	Diclofenac
1140883040	Triamcinolone	adcortyl 0.1% cream	A01AC01		adcortyl 0.1% cream	1140883040	A01AC01	Triamcinolone
1140861176	Nicardipine	cardene 20mg capsule	C08CA04		cardene 20mg capsule	1140861176	C08CA04	Nicardipine
1140870436	Leucovorin	folinic acid product	V03AF03		folinic acid product	1140870436	V03AF03	Leucovorin
1141171482	Galantamine	reminyl 4mg tablet	N06DA04		reminyl 4mg tablet	1141171482	N06DA04	Galantamine
1141167814	Imiquimod	imiquimod	D06BB10		imiquimod	1141167814	D06BB10	Imiquimod
1140927548	Nitroglycerin	gtn - glyceryl trinitrate patch	C01DA02		gtn - glyceryl trinitrate patch	1140927548	C01DA02	Nitroglycerin
1141151026	Hydrocortisone |Crotamiton	eurax hc cream	D04AX		eurax hc cream	1141151026	D04AX	Hydrocortisone |Crotamiton
1140874372	Aciclovir	zovirax 200mg tablet	J05AB01		zovirax 200mg tablet	1140874372	J05AB01	Aciclovir
1141192256	Vardenafil	levitra 5mg tablet	G04BE09		levitra 5mg tablet	1141192256	G04BE09	Vardenafil
1141173926	Sirolimus	sirolimus	L04AA10 |S01XA23		sirolimus	1141173926	L04AA10 |S01XA23	Sirolimus
1140881706	Quinapril	accupro 5mg tablet	C09AA06		accupro 5mg tablet	1140881706	C09AA06	Quinapril
1141180020	Buprenorphine	transtec 70micrograms/hour transdermal patch	N02AE01		transtec 70micrograms/hour transdermal patch	1141180020	N02AE01	Buprenorphine
1140878506	Selenium Sulfide	selsun shampoo	D01AE13		selsun shampoo	1140878506	D01AE13	Selenium Sulfide
1141181218	Ethinyl Estradiol	ethinylestradiol product	G03CA01 |L02AA03	G03	ethinylestradiol product	1141181218	G03CA01 |L02AA03	Ethinyl Estradiol
1140923696	Formoterol	eformoterol	R03AC13		eformoterol	1140923696	R03AC13	Formoterol
1141191774	Cromoglicic Acid	optrex allergy eye drops	S01GX01		optrex allergy eye drops	1141191774	S01GX01	Cromoglicic Acid
1141201418	Cinacalcet	cinacalcet	H05BX01		cinacalcet	1141201418	H05BX01	Cinacalcet
1140877952	Ibuprofen	proflex cream	M02AA13		proflex cream	1140877952	M02AA13	Ibuprofen
1140872708	Amoxicillin	amoxil 250mg capsule	J01CA04		amoxil 250mg capsule	1140872708	J01CA04	Amoxicillin
1140910876	Fludarabine	fludarabine	L01BB05		fludarabine	1140910876	L01BB05	Fludarabine
1140873098	Cefadroxil	cefadroxil	J01DB05		cefadroxil	1140873098	J01DB05	Cefadroxil
1141181154	Cilostazol	pletal 100mg tablet	B01AC23		pletal 100mg tablet	1141181154	B01AC23	Cilostazol
1141181616	Phenobarbital	phenobarbital product	N03AA02		phenobarbital product	1141181616	N03AA02	Phenobarbital
1140880202	Clindamycin	dalacin t rollerball lotion	D10AF01		dalacin t rollerball lotion	1140880202	D10AF01	Clindamycin
1140876164	Dexamethasone |Tramazoline	dexa-rhinaspray nasal spray	R01AD53		dexa-rhinaspray nasal spray	1140876164	R01AD53	Dexamethasone |Tramazoline
1140928346	Sodium Bicarbonate |Aluminum Hydroxide |Alginic Acid |Magnesium Trisilicate	gastrocote s/f liquid	A02AX		gastrocote s/f liquid	1140928346	A02AX	Sodium Bicarbonate |Aluminum Hydroxide |Alginic Acid |Magnesium Trisilicate
1141180722	Cholestyramine	colestyramine+aspartame 4g/sachet powder	C10AC01		colestyramine+aspartame 4g/sachet powder	1141180722	C10AC01	Cholestyramine
1140871926	Dihydrocodeine	dhc continus 120mg m/r tablet	N02AA08		dhc continus 120mg m/r tablet	1140871926	N02AA08	Dihydrocodeine
1141180976	Dextroamphetamine	dexamfetamine	N06BA02		dexamfetamine	1141180976	N06BA02	Dextroamphetamine
1140869408	Citric Acid |Potassium Bicarbonate	effercitrate soluble tablet	A12BA		effercitrate soluble tablet	1140869408	A12BA	Citric Acid |Potassium Bicarbonate
1140865370	Aluminum Hydroxide |Magnesium Carbonate |Alginic Acid	topal tablet	A02BX13		topal tablet	1140865370	A02BX13	Aluminum Hydroxide |Magnesium Carbonate |Alginic Acid
1141189852	Triptorelin	decapeptyl sr 3mg injection (pdr for recon)+diluent	L02AE04		decapeptyl sr 3mg injection (pdr for recon)+diluent	1141189852	L02AE04	Triptorelin
1140878260	Mineral Oil |Benzalkonium |Isopropyl Myristate	emulsiderm emollient lotion	D02A		emulsiderm emollient lotion	1140878260	D02A	Mineral Oil |Benzalkonium |Isopropyl Myristate
1141151848	Mineral Oil |Benzalkonium |Isopropyl Myristate	emulsiderm emollient emulsion	D02A		emulsiderm emollient emulsion	1141151848	D02A	Mineral Oil |Benzalkonium |Isopropyl Myristate
